,mol_id,smiles,pIC50
4152,CHEMBL470012,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,7.82
4153,CHEMBL215520,COc1cc2CNc3c(Oc4cccc(Br)c4)ncnc3Sc2cc1OC,4.66
4154,CHEMBL425074,COc1cc2CNc3c(Sc2cc1OC)ncnc3N(C)c4cccc(Cl)c4,4.57
4155,CHEMBL425965,COc1cc2CNc3c(Nc4cccc(Br)c4)ncnc3Sc2cc1OC,5.23
4156,CHEMBL214853,COc1cc2CNc3c(Oc2cc1OC)ncnc3Sc4cccc(Br)c4,5.89
4157,CHEMBL511839,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccccc4)c3s2)cc1,7.09
4158,CHEMBL470218,CN(C)CCc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.89
4159,CHEMBL364623,Cc1cc(Nc2ncc(s2)C(=O)Nc3c(C)cccc3Cl)nc(C)n1,5.28
4160,CHEMBL417478,Fc1ccc(Nc2ncnc3cc(\C=C\CCN4CCOCC4)c(NC(=O)C=C)nc23)cc1Cl,9.8
4161,CHEMBL417478,Fc1ccc(Nc2ncnc3cc(\C=C\CCN4CCOCC4)c(NC(=O)C=C)nc23)cc1Cl,6.92
4162,CHEMBL3759780,COc1cc(F)ccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.22
4163,CHEMBL456758,COC[C@@H]1CCCN1\N=C\c2c(N)ncnc2Nc3ccc4c(cnn4Cc5cccc(F)c5)c3,7.58
4164,CHEMBL2070191,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5OCOc5c4)cc23)c1,6.24
4165,CHEMBL1645474,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1,8.22
4166,CHEMBL3397275,Clc1cc(Nc2ncnc3ccc(NC4=NC[C@H](COc5ccccc5)O4)cc23)ccc1OCc6nccs6,5.92
4167,CHEMBL3297899,CCN(c1ccc(OC)cc1)c2nc(C)nc3oc(C)cc23,7.15
4168,CHEMBL3298000,Cl.COc1ccc(cc1)N(C)c2nc(C)nc3oc(C)cc23,7.08
4169,CHEMBL242131,CN(C)C\C=C\C(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,6.15
4170,CHEMBL3409483,[O-][S+]1CCN(Cc2oc(cc2)c3cc4c(Nc5ccc(OCc6cccc(F)c6)cc5)ncnc4cn3)CC1,7.64
4171,CHEMBL3416624,COc1ccccc1c2cc3c(Nc4ccccc4)ncnc3s2,6.76
4172,CHEMBL359705,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)\C=C\c5ccccc5N(C)C,5.8
4173,CHEMBL1830277,NC(=S)N\N=C(\C=C\c1ccccc1)/c2ccc(Cl)c(Cl)c2,5.01
4174,CHEMBL2381509,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC(=O)OCC#CCOc5no[n+]([O-])c5S(=O)(=O)c6ccccc6)CC4,7.28
4175,CHEMBL2381506,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC(=O)OCCOc5no[n+]([O-])c5S(=O)(=O)c6ccccc6)CC4,7.23
4176,CHEMBL2381504,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC(=O)N5CCC(CC5)Oc6no[n+]([O-])c6S(=O)(=O)c7ccccc7)CC4,7.38
4177,CHEMBL2381516,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC(=O)N5CCN(CCOc6no[n+]([O-])c6S(=O)(=O)c7ccccc7)CC5)CC4,7.41
4178,CHEMBL3828021,Cn1cc(cn1)c2ccc3ncnc(Nc4cccc(c4)C#C)c3c2,8.45
4180,CHEMBL3612567,COCCN1C(=O)Oc2cc3ncnc(Nc4ccc(OCc5nccc(OCC(F)(F)F)c5C)cc4)c3cc12,6.47
4181,CHEMBL114392,Fc1ccc(Nc2c(cnc3ccc(NC(=O)C(=C)CN4CCOCC4)cc23)C#N)cc1Cl,5.57
4182,CHEMBL484108,Nc1nc(Nc2cccc(Br)c2)c3cc(CCc4cccc5ccccc45)[nH]c3n1,5.32
4183,CHEMBL367442,Nc1ncnc2c1c(cn2c3ccc(CO)cc3)c4ccccc4,6.16
4184,CHEMBL2333991,COc1cc2ncnc(Nc3cccc(c3)c4ccccc4)c2cc1OC,6.9
4185,CHEMBL395573,[O-][n+]1ccccc1CNc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2,5.54
4186,CHEMBL397949,CC(=O)c1cc(NCc2c[nH]cn2)cc3c(Nc4ccc(F)c(Cl)c4)c(cnc13)C#N,6.81
4187,CHEMBL241988,Fc1ccc(Nc2c(cnc3c(Br)cc(NCc4c[nH]cn4)cc23)C#N)cc1Cl,5.48
4188,CHEMBL3758946,OCc1ccc(cc1)c2cc3c(NCc4ccccc4)ncnc3s2,7.32
4189,CHEMBL2064382,CCOc1ccc(Nc2ncnc3cc4OC(=O)N(CCCN5CCOCC5)c4cc23)cc1,5.85
4190,CHEMBL1272168,OC[C@H](Nc1ncnc2sc3CN(CCc3c12)C(=O)C=C)c4ccccc4,5.51
4191,CHEMBL461869,CCNC(=O)O[C@@H]1CN[C@H](C1)C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2,7.3
4192,CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,7.52
4193,CHEMBL2325097,Clc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)c5ccccc5,6.96
4194,CHEMBL128027,CCOc1cc2nc(C)nc(Nc3cccc(c3)c4csc(C)n4)c2cc1OCC,5.05
4195,CHEMBL3926223,NS(=O)(=O)c1ccc(Nc2nncc3ccccc23)cc1,6.85
4196,CHEMBL3921710,CCCCN1C(=O)CS/C/1=N/Nc2nncc3ccccc23,7.64
4197,CHEMBL3974626,COc1ccc(cc1)N2C(=O)CS/C/2=N/Nc3nncc4ccccc34,7.44
4198,CHEMBL3966129,Clc1ccc(cc1)\C(=N/Nc2nncc3ccccc23)\C=C\c4ccccc4,8.2
4199,CHEMBL114593,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.02
4200,CHEMBL54088,Cc1cccc(Nc2ncnc3cnc(NC(=O)C=C)cc23)c1,8.08
4201,CHEMBL3622632,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN(C)C,8.92
4202,CHEMBL2408824,COc1cc(ccc1Nc2ncc(Cl)c(Oc3ccc(CCOc4no[n+]([O-])c4S(=O)(=O)c5ccccc5)cc3)n2)N6CCN(C)CC6,5.53
4203,CHEMBL485320,Nc1nc(Nc2cccc(Br)c2)c3cc(CCc4ccccc4)[nH]c3n1,6.52
4204,CHEMBL114073,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\C(C)N4CCOCC4,4.98
4205,CHEMBL323630,CN(C)C\C=C\C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,6.19
4206,CHEMBL3883652,CN1CCN(CC1)c2ccc(Nc3nccc(Nc4cccc(C)c4)n3)cc2,4.96
4207,CHEMBL3905284,COc1cccc(\C=N\Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,6.22
4208,CHEMBL3982289,ClCC(=O)OCCN1C(=O)Oc2cc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3cc12,7.72
4209,CHEMBL3930270,FC(F)(F)c1cccc(Oc2ccc(Nc3ncnc4cc5OC(=O)N(CCOC(=O)CCl)c5cc34)cc2Cl)c1,6.29
4210,CHEMBL3921446,CN1CCN(C\C=C\C(=O)Nc2cc3c(Nc4ccc(Cc5ccccn5)cc4)ncnc3cn2)CC1,7.0
4211,CHEMBL3923650,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)nc3)ncnc2cc1OC,6.28
4212,CHEMBL3932176,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN(C)C,8.22
4213,CHEMBL3905411,CCCCNC(=S)NNc1nncc2ccccc12,7.28
4214,CHEMBL3970399,O=S(=O)(Nc1nccs1)c2ccc(Nc3nncc4ccccc34)cc2,7.06
4215,CHEMBL3818015,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)[C@@H]4COC(=O)N4,9.33
4216,CHEMBL3964033,ONC(=O)CCCCCn1cc(nn1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,8.72
4217,CHEMBL3930620,ONC(=O)CCCCCCn1cc(nn1)c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2,9.92
4218,CHEMBL3929484,ONC(=O)CCCCCn1cc(nn1)c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2,9.57
4219,CHEMBL3957801,CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN4CCOCC4,7.6
4220,CHEMBL3818563,CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]4COC(=O)N4,8.26
4221,CHEMBL3819120,Fc1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(NC(=O)[C@@H]5COC(=O)N5)cc23)cc1Cl,7.59
4222,CHEMBL3957416,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)\C=C\CN5CCOCC5,7.16
4223,CHEMBL3968417,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.7
4224,CHEMBL263788,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)\C=C\CN(C)C,6.1
4225,CHEMBL3612595,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4cccc(O)c4)c3cc12,8.06
4226,CHEMBL215716,[O-][S+]1CCN(Cc2oc(cc2)c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(F)c5)c4c3)CC1,7.8
4227,CHEMBL483313,Nc1nc(Nc2ccc(Cl)cc2F)c3cc(CCc4ccccc4)[nH]c3n1,5.88
4228,CHEMBL3902295,Fc1ccc(Nc2ncnc3cc4OC(=O)N(CCOC(=O)CCl)c4cc23)cc1F,5.33
4229,CHEMBL3930506,Fc1ccc(Nc2ncnc3cnc(NC(=O)\C=C\CN4CCCCC4)cc23)cc1Cl,8.7
4230,CHEMBL3942228,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6CCCCC6,8.7
4231,CHEMBL3942228,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6CCCCC6,8.1
4232,CHEMBL3941823,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6C[C@@H](C)N[C@@H](C)C6,7.77
4234,CHEMBL383965,CCCS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,7.68
4235,CHEMBL214023,Fc1cccc(COc2ccc(Nc3ncnc4ccc(cc34)c5oc(CNCCS(=O)(=O)c6ccccn6)cc5)cc2C(F)(F)F)c1,7.72
4236,CHEMBL3745929,CCOc1ccc(cc1)C2=NN(C(C2)c3ccc(cc3)C(=O)OC(C)Cn4c(C)ncc4[N+](=O)[O-])C(=O)C,4.57
4237,CHEMBL3746168,CC(Cn1c(C)ncc1[N+](=O)[O-])OC(=O)c2ccc(cc2)C3CC(=NN3C(=O)C)c4ccc(Cl)cc4,5.03
4238,CHEMBL3746980,CC(Cn1c(C)ncc1[N+](=O)[O-])OC(=O)c2ccc(cc2)C3CC(=NN3C(=O)C)c4ccc(C)cc4,4.59
4239,CHEMBL3754301,Cn1cnc(c1)c2cc(NC(=O)Nc3ccncc3)cc(c2)C(F)(F)F,6.78
4240,CHEMBL3753886,FC(F)(F)Oc1ccc(cc1NC(=O)Nc2ccncc2)c3cccnc3,7.01
4241,CHEMBL2148053,Cc1ccc(cc1)S(=O)(=O)O.CC(C)(C(=O)NCCn2ccc3ncnc(Nc4ccc(Oc5cccc(Cl)c5)c(Cl)c4)c23)S(=O)(=O)C,7.96
4242,CHEMBL2408825,COc1cc(ccc1Nc2ncc(Cl)c(Oc3ccc(COc4no[n+]([O-])c4S(=O)(=O)c5ccccc5)cc3)n2)N6CCN(C)CC6,5.96
4243,CHEMBL2178352,CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C6CCCC6)c4n3)cc2,6.4
4245,CHEMBL296377,Clc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.4
4246,CHEMBL1173718,Cc1ncc([N+](=O)[O-])n1CCOC(=O)\C=C\c2ccc(cc2)c3ccccc3,6.21
4247,CHEMBL592617,Brc1cccc(Nc2ncnc3ccc(NC(=O)CC#N)cc23)c1,9.77
4248,CHEMBL2021575,OC(=O)[C@@H]1O[C@H]1C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2,6.84
4249,CHEMBL2021576,OC(=O)[C@H]1O[C@@H]1C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2,7.17
4250,CHEMBL597200,Fc1ccc(OCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,7.51
4251,CHEMBL598007,Brc1cccc(Nc2ncnc3ccc(NC(=O)[C@@H]4O[C@H]4CN5CCCCC5)cc23)c1,8.15
4254,CHEMBL2021576,OC(=O)[C@H]1O[C@@H]1C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2,9.31
4255,CHEMBL2064380,CCOC(=O)c1ccc(O)c(Nc2ncnc3cc4OC(=O)N(CCCN5CCOCC5)c4cc23)c1,6.64
4256,CHEMBL3742059,COCCOc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCOC(=O)CC4=C(C)\C(=C/c5ccc(cc5)[S+](C)[O-])\c6ccc(F)cc46,7.51
4257,CHEMBL3741026,COCCOc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCOC(=O)C(C)c4ccc(CC(C)C)cc4,8.05
4258,CHEMBL2381514,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC(=O)NCCOc5no[n+]([O-])c5S(=O)(=O)c6ccccc6)CC4,7.29
4259,CHEMBL2064393,Cc1c(COc2cccc(Nc3ncnc4cc5OC(=O)N(CCCN6CCOCC6)c5cc34)c2)nccc1OCC(F)(F)F,7.0
4260,CHEMBL433205,Nc1ccc2c(Nc3cccc(c3)C(F)(F)F)ncnc2c1,8.48
4261,CHEMBL213874,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCC4CCN(C)CC4,8.7
4262,CHEMBL333418,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12,6.36
4263,CHEMBL1947124,CC1(C)CC(CC(C)(C)N1[O])C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,7.82
4264,CHEMBL553908,Cl.COc1cc2ncnc(N(C)c3cccc(Cl)c3)c2cc1OC,7.0
4265,CHEMBL1947123,COc1cc2ncc(C(=O)O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,5.03
4266,CHEMBL3759127,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCN(C)CC5,6.89
4267,CHEMBL3633145,COc1cc(ccc1Nc2ncc3C=C(Cc4ccccc4)C(=O)N(c5cccc(NC(=O)C=C)c5)c3n2)N6CCN(C)CC6,9.0
4268,CHEMBL340508,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.15
4269,CHEMBL3764589,COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(C)c3)c2cc1OCCOC,8.54
4270,CHEMBL2347970,OC[C@@H](Nc1ncnc2oc(c3ccccc3)c(c4occc4)c12)c5ccccc5,6.36
4271,CHEMBL1254199,CN(c1cccc(Br)c1)c2nc(N)nc3[nH]c(Cc4ccccc4)cc23,4.28
4272,CHEMBL1254523,COc1ccc(OC)c(Cc2cc3c(nc(N)nc3n2C)N(C)c4cccc(Br)c4)c1,6.3
4273,CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,5.92
4275,CHEMBL2064373,O=C1Oc2cc3ncnc(Nc4cccc(c4)C#C)c3cc2N1CCCN5CCOCC5,6.42
4276,CHEMBL271122,OC(=O)CCCNc1c(Br)cccc1Nc2ncnc3ccncc23,9.55
4277,CHEMBL408399,OC(=O)CCNc1c(Br)cccc1Nc2ncnc3ccncc23,9.21
4278,CHEMBL3674150,CC(C)n1c(Nc2ccccc2)nc3cnc(Nc4ccc(cc4F)C(=O)NN5CCN(C)CC5)nc13,9.0
4279,CHEMBL2064391,CC(=O)c1cccc(Nc2ncnc3cc4OC(=O)N(CCCN5CCOCC5)c4cc23)c1,5.17
4280,CHEMBL2064394,O=C1Oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc2N1CCCN6CCOCC6,5.77
4281,CHEMBL2064400,O=C1Oc2cc3ncnc(NCc4ccccc4)c3cc2N1CCCN5CCOCC5,4.19
4283,CHEMBL1683968,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1\C=C(/F)\C(=O)NCCS(=O)(=O)C,7.72
4284,CHEMBL1683971,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCN4CCOCC4,5.38
4285,CHEMBL248108,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,7.46
4286,CHEMBL1947045,COc1cccc(Nc2ccnc(Nc3cccc(OC)c3)n2)c1,5.11
4287,CHEMBL3740257,C\C(=N/Nc1ncc(Cl)c(Nc2cccc(NC(=O)C=C)c2)n1)\c3ccc(F)cc3F,4.93
4288,CHEMBL3741399,CC(=O)Oc1ccccc1C(=O)OCCOc2cc3ncnc(Nc4cccc(c4)C#C)c3cc2OCCOC(=O)c5ccccc5OC(=O)C,7.47
4289,CHEMBL3741304,COCCOc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCOC(=O)c4ccc(cc4)C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C,7.5
4290,CHEMBL3741424,COCCOc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCOC(=O)c4ccccc4OC(=O)C,8.3
4291,CHEMBL2348418,CS(=O)(=O)CCNC(=O)C1=Cc2c(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)ncnc2NCC1,7.33
4292,CHEMBL2348417,OCCNC(=O)C1=Cc2c(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)ncnc2NCC1,7.44
4293,CHEMBL2348415,CS(=O)(=O)CCNC(=O)C1=Cc2c(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)ncnc2NCC1,7.12
4294,CHEMBL3740105,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(cc3)C(=O)OCCOc4cc5ncnc(Nc6cccc(c6)C#C)c5cc4OCCOC(=O)c7ccc(cc7)C(=O)Nc8ccc9c(c8)C(C)(C)CCC9(C)C)ccc12,6.06
4295,CHEMBL3739771,COc1ccc2c(c1)c(CC(=O)OCCOc3cc4ncnc(Nc5cccc(c5)C#C)c4cc3OCCOC(=O)Cc6c(C)n(C(=O)c7ccc(Cl)cc7)c8ccc(OC)cc68)c(C)n2C(=O)c9ccc(Cl)cc9,7.48
4296,CHEMBL143899,OC(=O)c1ccc(cc1)c2cc(O)cc(c2)c3ccccc3,5.0
4297,CHEMBL3763405,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c(Cl)c3)c2cc1OCCCN7CCOCC7,8.19
4298,CHEMBL119156,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2ccccn2)c1O,5.47
4299,CHEMBL118205,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2oc3ccccc3n2)c1O,5.28
4300,CHEMBL3133912,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(cc3)S(=O)(=O)Nc4nccs4)c2c1,4.36
4301,CHEMBL1928291,Fc1ccc(Nc2ncnc3sc(cc23)C(=O)c4cc5ccccc5[nH]4)cc1Cl,8.26
4302,CHEMBL3134612,COc1cc(Nc2nccc(n2)c3ccc(Cl)cc3)cc(OC)c1OC,5.67
4303,CHEMBL76985,OC(=O)\C(=C\c1ccc(C=O)cc1)\C#N,4.33
4305,CHEMBL69964,CN1CCN(CC1)C(=O)c2[nH]c(\C=C\3/C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c34)cc2C,6.68
4306,CHEMBL69629,Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C(=O)NCCN5CCOCC5,8.19
4307,CHEMBL1744086,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@@H](O)CN4CCOCC4,7.02
4308,CHEMBL1945448,Clc1ccc(cc1)S(=O)(=O)NC(=O)c2cncc(Br)c2,7.05
4309,CHEMBL3133757,CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(Cl)c(c4)C(F)(F)F)c3)ncnc2c1,6.73
4310,CHEMBL3133756,OCCN1CCN(CCCOc2ccc3c(Nc4cccc(NC(=O)Nc5ccc(Cl)c(c5)C(F)(F)F)c4)ncnc3c2)CC1,7.0
4311,CHEMBL3133755,Fc1ccc(NC(=O)Nc2cccc(Nc3ncnc4cc(OCCCN5CCOCC5)ccc34)c2)cc1Cl,5.48
4312,CHEMBL3133754,COc1cc2ncnc(Nc3cccc(NC(=O)Nc4cccc(C)c4)c3)c2cc1OCCCN5CCOCC5,5.63
4313,CHEMBL1098120,Cl.NC1CCc2c(C1)c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc5ccccc5,6.0
4314,CHEMBL1098121,Cl.COc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc23)cc1,5.36
4315,CHEMBL1094196,Cl.COc1ccc(cc1)c2ccc(Cn3cc(CCN)c4cc(OCCc5ccc(O)cc5)ccc34)cc2,5.9
4316,CHEMBL1095957,Cl.NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12,5.68
4317,CHEMBL119982,Clc1cccc(Nc2[nH]nc3ncnc(NCc4ccccc4)c23)c1,6.06
4319,CHEMBL77397,COc1cc(\C=C(/C)\[N+](=O)[O-])ccc1OS(=O)(=O)c2ccc(cc2)C(=O)O,5.6
4320,CHEMBL1928709,COc1ccccc1CNc2ccc3ncnc(Nc4cccc(Br)c4)c3c2,4.95
4321,CHEMBL1928887,COc1ccccc1CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2,4.86
4322,CHEMBL248864,COc1cc2ncnc(Nc3cccc(c3)C#CC(C)(C)O)c2cc1OC,6.69
4323,CHEMBL437197,COc1cc2ncnc(Nc3cccc(c3)C#CCCCO)c2cc1OC,5.87
4324,CHEMBL251497,CC(C)(O)C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.82
4325,CHEMBL251291,OCCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.94
4326,CHEMBL1812435,COc1ccc(\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,5.14
4327,CHEMBL1812556,COc1cccc(\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,5.22
4328,CHEMBL1934630,CC(C)NCc1ccc(OCC#Cc2c(C)ncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)cc1,7.07
4329,CHEMBL2064403,O=C1Oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc2N1CCCN6CCOCC6,6.92
4330,CHEMBL1812569,Clc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\c4cccc5ccccc45)cc23)c1,5.55
4331,CHEMBL1934633,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1\C=C\c4ccc(CNC5CC5)cc4,7.01
4332,CHEMBL1929303,Fc1ccccc1c2oc(SCc3ccccc3)nn2,5.29
4334,CHEMBL431996,OC(=O)CCc1c2CCCCc2[nH]c1\C=C\3/C(=O)Nc4ccc(cc34)C(=O)O,4.25
4335,CHEMBL1928944,[O-][N+](=O)c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,5.92
4336,CHEMBL1928957,Fc1ccc(\C=C\C(=O)Nc2cccc(Oc3cc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncn3)c2)cc1,6.09
4337,CHEMBL3416630,OC[C@@H](Nc1ncnc2sc(cc12)c3ccc(CN4CCNCC4)cc3)c5ccccc5,6.22
4338,CHEMBL171256,COc1ccc(CC(CO)n2cc(c3ccccc3)c4c(N)ncnc24)cc1,4.84
4339,CHEMBL519147,Nc1nc(Nc2ccc(Cl)cc2)c3cc(CCc4ccccc4)[nH]c3n1,5.5
4340,CHEMBL482489,Nc1nc(Nc2cccc(Br)c2)c3cc(CCc4ccccc4Cl)[nH]c3n1,5.47
4341,CHEMBL53665,Fc1ccc(Nc2ncnc3ccc(NC(=O)C=C)nc23)cc1Br,8.92
4342,CHEMBL87746,COc1c(Br)cc(\C=C\2/C(=O)Nc3ccccc23)cc1C(C)(C)C,4.72
4343,CHEMBL422540,S(Sc1[nH]c2ccccc2c1c3ccccc3)c4[nH]c5ccccc5c4c6ccccc6,4.0
4344,CHEMBL53637,Clc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,8.64
4345,CHEMBL347160,O=C(NCc1ccccc1)c2c(SSc3[nH]c4ccccc4c3C(=O)NCc5ccccc5)[nH]c6ccccc26,4.82
4346,CHEMBL37543,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,6.5
4348,CHEMBL1958032,Fc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(Cl)cc4,4.85
4349,CHEMBL1958038,Fc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(Br)cc4,5.19
4350,CHEMBL91484,COc1cc2ncnc(NC3CC3c4ccccc4)c2cc1OCCCN(C)C,7.57
4351,CHEMBL93302,Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8.33
4352,CHEMBL1958019,O=C1CSC(=N1)N2N=C(CC2c3ccccc3)c4ccccc4,5.47
4353,CHEMBL328277,COc1cc2ncnc(N3CCc4ccccc34)c2cc1OC,5.39
4354,CHEMBL1812431,Clc1ccc(\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,5.92
4355,CHEMBL1812374,Cc1ccc(cc1)c2nc3cc(NC(=O)CCl)ccc3[nH]2,5.71
4356,CHEMBL145266,COc1cc(\C=C(/C#N)\C(=O)NCCCCNC(=O)\C(=C\c2cc(OC)c(O)c(c2)[N+](=O)[O-])\C#N)cc(c1O)[N+](=O)[O-],4.72
