,mol_id,smiles,pIC50
811,CHEMBL2032157,CC(C)Nc1cccc2nc(oc12)c3cc(cnc3N)c4cnn(c4)C5CCNCC5.OC(=O)C(F)(F)F,6.89
813,CHEMBL1824385,Brc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1,5.62
815,CHEMBL1824387,COc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1,5.61
817,CHEMBL1821756,NC(=O)c1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1,5.91
818,CHEMBL1824598,CNC(=O)c1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1,5.94
820,CHEMBL556215,COc1cccc(c1)S(=O)(=O)n2ccc3ncccc23,5.34
821,CHEMBL561180,Nc1cccc(c1)S(=O)(=O)n2ccc3ncccc23,5.36
822,CHEMBL254761,CN1CCN(CC1)C(=O)c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,6.71
823,CHEMBL438877,CNC(=O)c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1,7.1
824,CHEMBL563356,[O-][N+](=O)c1cccc(c1)S(=O)(=O)n2ccc3ncccc23,7.16
825,CHEMBL459078,CN1CCN(CC1)c2cnc3cc(cc(c4ccccc4)c3n2)C#N,4.22
826,CHEMBL462505,CN1CCN(CC1)c2cnc3cc(cc(NCCc4ccccc4)c3n2)C(F)(F)F,5.15
827,CHEMBL459325,CN1CCN(CC1)c2cnc3cc(cc(NCc4ccccc4[N+](=O)[O-])c3n2)C(F)(F)F,6.27
828,CHEMBL465791,CN1CCN(CC1)c2cnc3cc(cc(OCc4cccc(c4)[N+](=O)[O-])c3n2)C(F)(F)F,6.5
830,CHEMBL564440,CC(C)(C)OC(=O)N1CCC(CC1)n2cc(cn2)c3cnc4ccn(c4c3)S(=O)(=O)c5c(Cl)nc6sccn56,6.35
832,CHEMBL2148137,C[C@@H]1CN(C[C@H](C)O1)c2cnc3cc(cc(NCc4nnc5ccc(nn45)c6ccc(F)cc6)c3n2)C(F)(F)F,6.27
833,CHEMBL2148143,[O-][N+](=O)c1cccc(CNc2nc(nc3ncc(cc23)c4cnn(c4)C5CCNCC5)C(F)(F)F)c1,8.19
834,CHEMBL213618,CNc1nccc(n1)c2ccc(s2)C(=O)N[C@H](CN)Cc3ccc(Cl)cc3Cl,5.96
835,CHEMBL2170808,CN1CCN(CC1)c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,7.6
836,CHEMBL562063,Nc1cnc2ccn(c2c1)S(=O)(=O)c3cccc4nonc34,7.8
837,CHEMBL556596,C[C@H](N1CCc2c([nH]c3ccc(Br)cc23)c4c(Cl)nccc14)c5ccccc5,4.89
838,CHEMBL576752,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(C4=O)c5ccc(F)cc5)cc3)c2cc1OC,7.3
839,CHEMBL582927,COc1cc2c(Oc3ccc(NC(=O)N4CCN(C4=O)c5ccccc5)cc3F)ccnc2cc1OCC6CCNCC6,7.1
840,CHEMBL3703967,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncc(cc5c4)N6CCC(CC6)N7CCCC7)n3c2,8.4
841,CHEMBL567391,Cl.CC(Oc1nc(cnc1N)c2ccc(cc2)C(=O)NCC3CCCNC3)c4c(Cl)cccc4Cl,5.92
842,CHEMBL573177,Cl.Nc1ncc(nc1Oc2ccc3cc[nH]c3c2)c4ccc(cc4)C(=O)NCC5CCNC5,5.45
843,CHEMBL1644812,CCN1C(=O)CCC(C)(C)c2ccc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)cc12,7.36
844,CHEMBL1939482,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)C(CC4(C)C)NC(=O)C)c3)ncc2Cl.OC(=O)C(F)(F)F,7.75
845,CHEMBL2170805,CN(C)CCNc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,6.78
846,CHEMBL2170955,OCCNc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,7.57
848,CHEMBL551458,CN1CCN(CC1)c2ccc(cn2)c3cnc4ccn(c4c3)S(=O)(=O)c5cccc6nonc56,5.88
849,CHEMBL564371,Clc1nc2sccn2c1S(=O)(=O)n3ccc4ncc(cc34)c5cnn(c5)C6CCNCC6,7.05
850,CHEMBL550158,CC(C)(C)OC(=O)N1CCN(CC1)c2cnc3ccn(c3c2)S(=O)(=O)c4c(Cl)nc5sccn45,6.96
852,CHEMBL550857,CN1CCN(CC1)C(=O)c2cnc3ccn(c3c2)S(=O)(=O)c4ccccc4[N+](=O)[O-],6.52
853,CHEMBL564760,CNCC(=O)N1CCN(CC1)c2cnc3ccn(c3c2)S(=O)(=O)c4cccc5nonc45,7.85
854,CHEMBL559926,Clc1nc2sccn2c1S(=O)(=O)n3ccc4ncccc34,7.46
855,CHEMBL2178352,CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C6CCCC6)c4n3)cc2,5.19
857,CHEMBL1950196,CN1CCC2(CC1)C(=O)Nc3ccc(cc23)c4ncc5ncn(Cc6ccc7ncccc7c6)c5n4,4.77
858,CHEMBL1950194,CN1CCC2(CC1)C(=O)Nc3ccc(cc23)c4ccc5N=NC(Cc6ccc7ncccc7c6)[n+]5n4,6.55
859,CHEMBL497118,Cc1csc(c1)c2ccc3nnc(Cc4ccc(O)cc4)n3n2,9.0
860,CHEMBL494985,CNC(=O)c1ccc(cc1Cl)c2ccc3nnc(Cc4ccc(O)cc4)n3n2,9.0
861,CHEMBL2170949,C(c1ccc2ncccc2c1)n3nnc4ncc(nc34)c5cnn(c5)[C@@H]6CCNC6,7.8
862,CHEMBL2170819,OC(=O)Cn1cc(cn1)c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,7.6
865,CHEMBL2419652,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccc(F)cc4)cc3F)ccnc2cc1OCCCN5CCOCC5,7.37
866,CHEMBL2431834,C[C@@H](c1ccc2ncccc2c1)n3nnc4ncc(nc34)c5cnn(C)c5,9.15
867,CHEMBL3674527,C\C(=N/NC(=O)N)\c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,8.52
868,CHEMBL3674485,CN(\N=C(/C)\c1ccc2ncc(Cc3cc4cccnc4cc3F)n2n1)C(=O)N,9.0
869,CHEMBL3674508,C\C(=N/NC(=O)N)\c1ccc2nnc(n2n1)C(F)(F)c3ccc4ncccc4c3,9.15
870,CHEMBL4114735,C\C(=N/N1CCNC1=O)\c2ccc3nnc(n3n2)C(F)(F)c4ccc5ncccc5c4,7.68
871,CHEMBL3674515,C\C(=N/NC(=O)N)\c1ccc2nnc(Cc3c(F)cc4ncccc4c3F)n2n1,9.52
872,CHEMBL3651401,C\C(=N/OCCO)\c1ccc2nnc(n2n1)C3(CC3)c4ccc5ncccc5c4,6.81
873,CHEMBL3648324,CC1=C(C#N)C(C(C#N)C(=N1)C)c2ccc3[nH]nc(OCCN4CCCCC4)c3c2,7.82
876,CHEMBL3612840,Nc1ncc(c2cnn(CC(=O)N3CCOCC3)c2)c4scc(c5ccc(Oc6ccccc6)cc5)c14,5.62
877,CHEMBL3343366,COc1cc2c(Oc3ccc(NC(=O)c4nnn(c5ccc(F)cc5)c4C(F)(F)F)cc3F)ccnc2cc1OCCCN6CCCC6,8.98
878,CHEMBL3343381,COc1cc2c(Oc3ccc(NC(=O)c4nnn(c4C)c5ccccc5C(F)(F)F)cc3F)ccnc2cc1OCCCN6CCCCC6,8.36
879,CHEMBL3335786,O=C1C=CC(=NN1C[C@@H]2CN(CCO2)c3ncc(cn3)c4ccc(OCCN5CCOCC5)nc4)c6cccc(c6)C#N,7.46
880,CHEMBL3334513,Fc1ccc(cc1Cl)C2=NN(C[C@@H]3CN(CCO3)c4ncc(cn4)c5cnn(c5)C6CCNCC6)C(=O)C=C2,7.96
881,CHEMBL522155,Nc1cc(ccn1)c2[nH]c3ccc(nc3c2c4ccc(F)c(Cl)c4)C#N,6.89
882,CHEMBL246284,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc23)c1,5.19
883,CHEMBL493511,Fc1cc(Cl)cc(c1)c2c([nH]c3ccc(nc23)C#N)c4ccncc4,6.47
884,CHEMBL3810244,CC(C)C(=O)N1CCN(CC1)c2nnc3nncn3n2,4.62
885,CHEMBL1796182,Clc1ccc(cc1)C(=O)NNC(=O)C(=O)c2c[nH]c3ccccc23,4.32
886,CHEMBL1796186,Cc1onc(n1)c2ccc(cc2)C(=O)NNC(=O)C(=O)c3c[nH]c4ccccc34,4.02
887,CHEMBL3823086,COc1cc(\C=C\C(=O)OCCc2ccc(N)cc2)ccc1O,5.28
889,CHEMBL3263961,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(c4)c5cnn(C)c5)cc3F)ccnc2cc1OCCCN6CCOCC6,5.76
890,CHEMBL412278,COCCNC(=O)c1cccc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,4.7
891,CHEMBL270755,COc1cc2nccc(Oc3ccc4c(cccc4c3)C(=O)NCC5CC5)c2cc1OC,5.28
892,CHEMBL601719,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,8.1
893,CHEMBL2431836,CC(C)Nc1ccc2nnc([C@@H](C)c3ccc4ncccc4c3)n2n1,7.64
894,CHEMBL2431837,Cn1cc(cn1)c2ccc3nnc(Cc4c[nH]c5ncccc45)n3n2,6.68
895,CHEMBL2442120,CC(Sc1cc(cnc1N)c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)c4c(Cl)ccc(F)c4Cl,7.19
896,CHEMBL3335767,OCCN1CCC(CC1)n2cc(cn2)c3cnc(nc3)N4CCO[C@H](CN5N=C(C=CC5=O)c6ccc(F)cc6)C4,7.7
897,CHEMBL3394476,Nc1n[nH]c2cccc(c3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)c(F)c3)c12,8.29
898,CHEMBL1098157,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(C)c5C(F)(F)F)cc4F)c3s2,7.22
899,CHEMBL1922407,O=C1NC=Cc2c(Cc3nnc4ccc(nn34)c5cnn(c5)C6CCNCC6)cccc12,7.57
900,CHEMBL1922417,[O-][N+](=O)c1cccc(c1)c2ccc3nnc(Cc4cccc5C(=O)NC=Cc45)n3n2,8.4
901,CHEMBL538932,O=S(=O)(c1ccccc1)c2c[nH]c3ncccc23,5.93
902,CHEMBL253222,CN(C)CCCOc1cn2ncnc(Oc3ccc(NC(=O)c4cccnc4)cc3F)c2c1C,7.16
903,CHEMBL2385182,COc1cc2c(Oc3ccc(NC(=O)C4=NN(c5ccccc5F)c6cc(F)ccc6C4=O)cc3F)ccnc2cc1OCCCN7CCOCC7,7.56
904,CHEMBL494793,COc1ccc2c(OCc3nnc4ccc(nn34)c5cccc(F)c5)ccnc2c1,8.15
905,CHEMBL2385205,COc1cc2c(Oc3ccc(NC(=O)C4=NN(c5ccc(Cl)cc5)c6ccccc6C4=O)cc3F)ccnc2cc1OCCCN7CCCCC7,8.56
906,CHEMBL2385175,COc1cc2c(Oc3ccc(NC(=O)C4=NN(c5ccccc5Cl)c6ccccc6C4=O)cc3F)ccnc2cc1OCCCN7CCOCC7,8.98
907,CHEMBL2419670,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN5CCCCC5,7.37
908,CHEMBL2419669,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN5CCC(C)CC5,8.85
909,CHEMBL2419667,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN5CCCCC5,8.36
910,CHEMBL489326,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)c2cc1OC,7.68
911,CHEMBL2385192,COc1cc2c(Oc3ccc(NC(=O)C4=NN(c5ccc(C)cc5)c6ccccc6C4=O)cc3F)ccnc2cc1OCCCN7CCC(C)CC7,7.74
912,CHEMBL2385196,COc1cc2c(Oc3ccc(NC(=O)C4=NN(c5cccc(c5)C(F)(F)F)c6ccccc6C4=O)cc3F)ccnc2cc1OCCCN7CCCC7,7.92
913,CHEMBL3335764,Fc1cc(cc(F)c1F)C2=NN(C[C@@H]3CN(CCO3)c4ncc(cn4)c5cnn(c5)C6CCNCC6)C(=O)C=C2,7.8
914,CHEMBL3335763,FC(F)(F)c1cccc(c1)C2=NN(C[C@@H]3CN(CCO3)c4ncc(cn4)c5cnn(c5)C6CCNCC6)C(=O)C=C2,7.68
915,CHEMBL3335762,Clc1cccc(c1)C2=NN(C[C@@H]3CN(CCO3)c4ncc(cn4)c5cnn(c5)C6CCNCC6)C(=O)C=C2,7.26
916,CHEMBL3335760,O=C1C=CC(=NN1C[C@@H]2CN(CCO2)c3ncc(cn3)c4cnn(c4)C5CCNCC5)c6cccc(c6)C#N,8.3
917,CHEMBL1642145,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4N(CCCOc4c3)C(=O)CN5CCCC5)ncc2Cl,7.72
918,CHEMBL3394457,Nc1noc2cccc(c3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)c12,8.55
919,CHEMBL1802596,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cccnc4,7.13
920,CHEMBL1802588,CS(=O)(=O)Nc1ccc2C=Cc3ncc(NCC4CC4)cc3C(=O)c2c1,7.05
921,CHEMBL1642135,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4CCN(CCOC)CCc4c3)ncc2Cl,8.1
922,CHEMBL1642147,CCOC(=O)N1CCCOc2ccc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)cc12,6.85
923,CHEMBL565990,CCn1cnc(c1)C(=O)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5)cc4F)c3s2,6.75
924,CHEMBL567475,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccc(F)cc5)cc4F)c3s2,7.64
925,CHEMBL577742,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5C(F)(F)F)cc4F)c3s2,6.82
926,CHEMBL600603,COc1cc2nccc(Oc3ccc(NC(=O)CC(Nc4ccccc4)C(F)(F)F)cc3F)c2cc1OC,6.17
927,CHEMBL1642139,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4N(CCCOc4c3)C(=O)OCCOC)ncc2Cl,7.3
928,CHEMBL3260962,Fc1ccc(cc1)N2C=CC=C(C(=O)Nc3ccc(Oc4ncnc5[nH]ccc45)c(F)c3)C2=O,7.7
929,CHEMBL411284,COc1cc2ncnc(Oc3ccc4c(cccc4c3)C(=O)NC5CC5)c2cc1OC,4.7
930,CHEMBL3263971,CNC(=O)c1ccccc1Nc2nc(Nc3ccc4CCN(C)CC(C)c4c3)ncc2Cl,8.22
931,CHEMBL566685,COc1cnc2c(NCc3nnc4ccc(nn34)c5cc(C)ns5)ccnc2c1,8.3
932,CHEMBL566242,COc1cnc2c(NCc3nnc4ccc(nn34)c5ccc(F)c(F)c5)ccnc2c1,8.15
933,CHEMBL3221121,CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc(N)c4)c3c2)C(F)(F)F,6.84
934,CHEMBL258185,Cn1cccc1c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,7.31
935,CHEMBL453613,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,7.6
936,CHEMBL503524,Fc1cc(NC(=O)N2CCN(C2=O)c3ccccc3)ccc1Oc4ccnc5cc(sc45)c6cn(CCN7CCCC7)cn6,7.46
937,CHEMBL492705,Fc1ccc(cc1Cl)c2c([nH]c3ccc(nc23)C#N)c4ccnc(NCc5ccccc5)c4,5.25
938,CHEMBL447616,CN1CCN(Cc2ccc(cc2)c3cc4nccc(Oc5ccc(NC(=O)N6CCN(C6=O)c7ccccc7)cc5F)c4s3)CC1,7.54
939,CHEMBL448993,CC(=O)c1cccc(c1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,6.7
940,CHEMBL508776,CN1CCC(=CC1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,7.48
941,CHEMBL517469,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6F)cc4F)c3s2,7.68
942,CHEMBL449757,Fc1cc(NC(=O)N2CCN(C2=O)c3ccccc3)ccc1Oc4ccnc5cc(sc45)c6cn(CCCN7CCCC7)cn6,6.52
943,CHEMBL462835,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6OC)cc4F)c3s2,7.22
944,CHEMBL3093587,CN1C=C(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)cc2)C(=O)N1c6ccccc6,8.49
945,CHEMBL2392958,COc1cc2c(Oc3ccc(NC(=O)c4cc(nc5ccccc45)c6ccc(F)cc6)cc3F)ccnc2cc1OCCCN7CCCCC7,8.58
946,CHEMBL2392819,COc1cc2c(Oc3ccc(NC(=O)c4cc(nc5ccc(F)cc45)c6cccc(Cl)c6)cc3F)ccnc2cc1OCCCN7CCC(C)CC7,8.78
947,CHEMBL2392959,COc1cc2c(Oc3ccc(NC(=O)c4cc(nc5ccccc45)c6cccc(Cl)c6)cc3F)ccnc2cc1OCCCN7CCCCC7,8.88
948,CHEMBL2376638,C[C@@H](OC1=CNC(=O)C(=C1)C(=O)Nc2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,7.85
949,CHEMBL576504,CN(C)CCn1cnc(c1)C(=O)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5)cc4F)c3s2,7.7
950,CHEMBL567475,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccc(F)cc5)cc4F)c3s2,7.62
951,CHEMBL494630,COc1ccc2c(OCc3nnc4ccc(nn34)c5cc(F)cc(F)c5)ccnc2c1,8.15
952,CHEMBL572910,Cl.Nc1ncc(nc1Oc2ccc3cc[nH]c3c2)c4ccc(cc4)C(=O)N[C@@H]5CCNC5,4.86
953,CHEMBL461582,CC(C)OC1=C(C(=O)Nc2ccc(Oc3ccnc(N)c3Cl)c(F)c2)C(=O)N(C=C1)c4ccc(F)cc4,8.49
954,CHEMBL488271,CNC(=N)SCCCN1C(=O)C2=C(C1=O)n3c(cc4ccccc34)c5cccc6ccn2c56,5.13
955,CHEMBL1802590,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)N4CCC5(CC4)OCCO5,7.62
956,CHEMBL1802604,Cn1cc(cn1)c2cnc3C=Cc4ccc(N)c(Cl)c4C(=O)c3c2,7.72
957,CHEMBL2071449,CC(NC(=O)c1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,6.5
958,CHEMBL1642141,CCN1CCCOc2cc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)ccc12,7.75
959,CHEMBL2431819,C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)c5cnn(C)c5,8.22
960,CHEMBL2442140,CC(Sc1cc(cnc1N)c2ccc(cc2)C(=O)N3CCN(C)CC3)c4c(Cl)ccc(F)c4Cl,7.59
961,CHEMBL2442129,CC(Sc1cc(cnc1N)c2cnn(CCO)c2)c3c(Cl)ccc(F)c3Cl,7.21
962,CHEMBL1642145,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4N(CCCOc4c3)C(=O)CN5CCCC5)ncc2Cl,7.36
963,CHEMBL1642138,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4N(CCCOc4c3)C(=O)OC(C)C)ncc2Cl,7.28
964,CHEMBL1644804,CNC(=O)c1ccccc1Nc2nc(Nc3ccc4NC(=O)CCC(C)(C)c4c3)ncc2Cl,7.27
965,CHEMBL1644807,CNC(=O)c1cccc(C)c1Nc2nc(Nc3ccc4NC(=O)CCC(C)(C)c4c3)ncc2Cl,6.69
966,CHEMBL1642139,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4N(CCCOc4c3)C(=O)OCCOC)ncc2Cl,7.09
967,CHEMBL1642143,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4NCCCOc4c3)ncc2Cl,7.38
968,CHEMBL2401830,C[C@@H](Oc1c(N)ncc2c(coc12)C3=CCN(CC3)C(=O)N(C)C)c4c(Cl)ccc(F)c4Cl,6.24
969,CHEMBL2170968,N#Cc1ccc(cc1)c2cnc3nnc(Cc4c[nH]c5ncccc45)n3n2,7.8
970,CHEMBL3334557,Cn1cc(cn1)c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2,8.05
971,CHEMBL3334544,Cn1cc(cn1)c2cnc3nnn(Cc4ccc5ncnn5c4)c3n2,7.58
972,CHEMBL3334548,Cn1cc(cn1)c2cnc3nnn(Cc4ccn5ncnc5c4)c3n2,6.45
973,CHEMBL3334549,OCCn1cc(cn1)c2cnc3nnn(Cc4n[nH]c5ncccc45)c3n2,8.22
974,CHEMBL3414929,CC[C@@H](c1ccc2ncc(OC)cc2c1)c3nnc4c(F)cc(cn34)c5onc(C)c5,7.17
975,CHEMBL3414926,COCCOc1cnc2ccc(cc2c1)[C@H](C)c3nnc4c(F)cc(cn34)c5onc(C)c5,8.3
976,CHEMBL3414923,COc1cnc2ccc(cc2c1)[C@H](C)c3nnc4c(F)cc(cn34)c5cnn(C)c5,7.82
977,CHEMBL3414921,COc1cnc2ccc(cc2c1)[C@H](C)c3nnc4c(F)cc(cn34)c5cc(C)ns5,7.66
978,CHEMBL3414918,COc1cnc2ccc(cc2c1)[C@@](C)(F)c3nnc4c(F)cc(cn34)c5onc(C)c5,8.52
979,CHEMBL3414913,COc1cnc2ccc(cc2c1)C(F)(F)c3nnc4c(F)cc(cn34)c5onc(C)c5,8.1
980,CHEMBL3913877,Cn1cc(cn1)c2cnc3nnn(CC4CCCN(C4)c5ncc(cn5)C6=CCN(CCO)CC6)c3n2,8.52
981,CHEMBL3942646,Cn1cc(cn1)c2cnc3nnn(C[C@@H]4CN(CCO4)c5ncc(cn5)c6cnn(c6)C7CCN(CCO)CC7)c3n2,8.4
982,CHEMBL3775150,Cc1c(nnn1c2ccc(Cl)c(c2)C(F)(F)F)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,7.42
983,CHEMBL3774854,Cc1c(nnn1c2ccc(F)c(Cl)c2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,7.53
984,CHEMBL3774984,COc1ccc(cc1)n2nnc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)c2C(F)(F)F,7.9
985,CHEMBL566010,Fc1cc(NC(=O)CC(=O)Nc2ccccc2)ccc1Oc3ccnc4cc(sc34)C(=O)N5CCCC5,7.4
986,CHEMBL565785,CN(C)[C@@H]1CCN(C1)C(=O)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5)cc4F)c3s2,7.19
987,CHEMBL3582439,Fc1cccc(c1)[C@H]2CCCN2c3ccc4ncc(c5ccccn5)n4n3,5.11
988,CHEMBL3417467,CN(C)CCCCOC(=O)Nc1cccc(CN2N=C(Nc3cccc(F)c3)C=CC2=O)c1,7.0
989,CHEMBL3330850,CNC(=O)c1ccccc1Nc2nc(Nc3nc4CCNCCc4s3)ncc2Cl,7.7
990,CHEMBL3659622,C[C@H](NC(=O)c1ccc(cc1Cl)c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)c6noc(C)n6,9.26
992,CHEMBL4070051,CC(c1ccc2ncc(cc2c1)c3cnn(C)c3)n4nnc5ncc(nc45)c6ccc(C(=O)N)c(F)c6,9.15
993,CHEMBL4091023,CNC(=O)c1ccc(cc1F)c2cnc3nnn(C(C)c4ccc5ncc(cc5c4)c6cnn(C)c6)c3n2,9.3
994,CHEMBL3343388,COc1cc2c(Oc3ccc(NC(=O)c4nnn(c4C)c5ccccc5)cc3F)ccnc2cc1OCCCN6CCC(C)CC6,8.46
995,CHEMBL526929,NCC#Cc1c(N)nccc1Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F,8.3
996,CHEMBL502531,Nc1nccc(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)c1C#C,8.7
997,CHEMBL525049,CN(C)CC#Cc1c(N)nccc1Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F,8.4
998,CHEMBL3417486,CN1CCN(CCCOc2cnc(nc2)c3cccc(CN4N=C(C=CC4=O)n5ccc6ccc(F)cc56)c3)CC1,8.01
999,CHEMBL3417487,COCCCOc1cnc(nc1)c2cccc(CN3N=C(C=CC3=O)n4ccc5ccc(F)cc45)c2,8.28
1000,CHEMBL1644798,CN1C(=O)CCCc2cc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)N)n3)ccc12,7.07
1001,CHEMBL1644815,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(c3)N(CCOC)C(=O)CCC4(C)C)ncc2Cl,7.75
1002,CHEMBL1644800,CCCNC(=O)c1ccccc1Nc2nc(Nc3ccc4N(C)C(=O)CCCc4c3)ncc2Cl,7.14
1003,CHEMBL3357439,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN)c3)ncc2Cl,6.82
1004,CHEMBL1642134,CNC(=O)c1cccc(C)c1Nc2nc(Nc3ccc4CCN(CCOC)CCc4c3)ncc2Cl,7.58
1005,CHEMBL1644801,CCCCNC(=O)c1ccccc1Nc2nc(Nc3ccc4N(C)C(=O)CCCc4c3)ncc2Cl,6.79
1006,CHEMBL3287318,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5cccc(c5)C(F)(F)F)cc3F)n2)c1,6.63
1007,CHEMBL1802605,CNc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4,7.1
1008,CHEMBL2029679,COCCOc1cnc2ccc(Cn3nnc4C=CN(C(=O)c34)c5cccs5)cc2c1,6.99
1009,CHEMBL2029685,COCCOc1cnc2ccc(Cn3nnc4C=CN(C(=O)c34)c5cc(F)cc(F)c5)cc2c1,7.85
1010,CHEMBL2031895,COc1cc2nccc(Oc3ccc(NC(=O)C4=C(C)N(C)N(C4=O)c5ccccc5)cc3F)c2cc1C,6.34
1011,CHEMBL1802832,CN(C)CCCn1cc(cn1)c2cnc3C=Cc4ccc(NS(=O)(=O)N(C)C)cc4C(=O)c3c2,7.02
1012,CHEMBL1802604,Cn1cc(cn1)c2cnc3C=Cc4ccc(N)c(Cl)c4C(=O)c3c2,6.44
1013,CHEMBL3221107,CCNC(=O)N1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)[N+](=O)[O-])c3c2)C(F)(F)F,8.68
1014,CHEMBL3221108,CCCNC(=O)N1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)[N+](=O)[O-])c3c2)C(F)(F)F,8.77
